"","Input","MF.64p.Th.1","MF.64p.Th.2","MF.64p.Th.3","MF.64p.Th.4","MF.PC.03","MF.PC.04","MF.PC.05","MF.PC.06","p_value","fc","Input Type","Symbol","Name","Feature Type","Entrez Gene ID","dup"
"119","Arhgap22","52.73216717","61.91443852","106.723766","116.3730639","1.717443972","5.271959584",1,1,0.0138138247259665,37.5712841776441,"current symbol","Arhgap22","Rho GTPase activating protein 22","protein coding gene",239027,FALSE
"120","Arhgap27","677.0254388","921.1594511","960.5986523","1156.064431","21.08843121","19.91867816",18.57876672,17.13065162,0.00267507331124332,48.423046299002,"current symbol","Arhgap27","Rho GTPase activating protein 27","protein coding gene",544817,FALSE
"121","Arhgap27os1","3.630449178","3.928578775","6.597140552","3.667585292","1","1",1,1,0.0170021050914148,4.45593844925,"current symbol","Arhgap27os1","Rho GTPase activating protein 27, opposite strand 1","antisense lncRNA gene",102638353,FALSE
"122","Arhgap27os2","14.15224589","9.20002057","6.597140552","11.67034117","1","1",1,3.580904259,0.00777714078029875,6.32432057115572,"current symbol","Arhgap27os2","Rho GTPase activating protein 27, opposite strand 2","antisense lncRNA gene",653029,FALSE
"123","Arhgap27os3","8.891347535","16.81432538","13.43809011","30.34343821","2.434887943","2.220559881",1,1,0.0419121272500632,10.4406499866807,"current symbol","Arhgap27os3","Rho GTPase activating protein 27, opposite strand 3","antisense lncRNA gene",653030,FALSE
"124","Arhgef39","61.5003311","20.32861991","49.50855145","61.68756539","11.0442156","21.74951798",17.99280783,13.25929523,0.0414822382330305,3.01385816747135,"current symbol","Arhgef39","Rho guanine nucleotide exchange factor (GEF) 39","protein coding gene",230098,FALSE
"125","Arhgef40","52.73216717","45.51439738","69.40949563","106.369619","4.587219858","16.86727845",2.757876672,7.452260647,0.0182006627936991,8.65399755133585,"current symbol","Arhgef40","Rho guanine nucleotide exchange factor (GEF) 40","protein coding gene",268739,FALSE
"126","Arl4c","544.6261635","474.25833","550.7635831","479.8315599","13.91399149","43.71959584",47.29075237,23.58291226,3.19206566854592e-05,15.9483578182649,"current symbol","Arl4c","ADP-ribosylation factor-like 4C","protein coding gene",320982,FALSE
"127","Arl5c","202.6677703","269.8435315","211.8256274","226.4109572","34.0024227","28.46259732",39.67328679,43.58492027,0.000678440942124349,6.24984708786343,"current symbol","Arl5c","ADP-ribosylation factor-like 5C","protein coding gene",217151,FALSE
"128","Arrdc4","291.226226","279.8006994","218.666577","185.7302815","54.80829788","51.04295512",75.41677913,107.4623007,0.00251793982902206,3.37832112871326,"current symbol","Arrdc4","arrestin domain containing 4","protein coding gene",66412,FALSE
"129","Art2b","103.587518","108.1859832","131.5999462","98.36686315","22.52331915","12.59531887",10.37534225,19.06632981,0.000335181193244091,6.84228917120468,"current symbol","Art2b","ADP-ribosyltransferase 2b","protein coding gene",11872,FALSE
"130","Asb2","2084.315749","2246.634205","1897.808742","1957.006915","1","2.220559881",1,1,0.000118196882848189,1567.98615428045,"current symbol","Asb2","ankyrin repeat and SOCS box-containing 2","protein coding gene",65256,FALSE
"131","Asgr2","8.014531142","5.68572604","8.462854069","10.33654852","1","1",1,1,0.00500100309344385,8.12491494275,"current symbol","Asgr2","asialoglycoprotein receptor 2","protein coding gene",11890,FALSE
"132","Ass1","579.6988192","567.3871351","493.5483685","583.8673863","6.739551773","5.271959584",4.515753345,1,0.000118504361890621,126.916649398589,"current symbol","Ass1","argininosuccinate synthetase 1","protein coding gene",11898,FALSE
"133","Atp13a2","2975.161204","3703.895003","3502.322367","2915.336931","605.8052681","589.9201426",569.3801241,1040.45919,0.000112807304649709,4.66812096303842,"current symbol","Atp13a2","ATPase type 13A2","protein coding gene",74772,FALSE
"134","Atp6ap2","4583.242469","4109.796021","3902.206964","3508.874659","1143.170803","1070.210456",1084.437989,1121.112448,0.000924102037566916,3.6443469193193,"current symbol","Atp6ap2","ATPase, H+ transporting, lysosomal accessory protein 2","protein coding gene",70495,FALSE
"135","Atp6v0a2","851.511901","1035.959739","1140.950959","1186.741662","259.9972738","292.7138116",306.870541,300.384894,0.00171912826050828,3.63386717363744,"current symbol","Atp6v0a2","ATPase, H+ transporting, lysosomal V0 subunit A2","protein coding gene",21871,FALSE
"136","Atp6v0d2","940.0703567","934.0451977","1107.99002","1127.387889","1.717443972","1.610279941",3.929794454,1,0.000289633599401099,497.666887405665,"current symbol","Atp6v0d2","ATPase, H+ transporting, lysosomal V0 subunit D2","protein coding gene",242341,FALSE
"137","AU020206","1951.039658","2509.620579","3581.30424","3667.595984","154.5330099","101.6961902",85.96403917,88.10551874,0.00663505119557973,27.2126290002628,"current symbol","AU020206","expressed sequence AU020206","lincRNA gene",108167440,FALSE
"138","AW011738","43.96400325","29.11435624","23.38856221","31.01033453","5.30466383","10.76447905",1,3.580904259,0.00418045219604239,6.17321865523708,"current symbol","AW011738","expressed sequence AW011738","unclassified gene",100382,FALSE
"139","AW112010","1666.951146","857.3164338","1530.26318","1386.143663","98.57238015","102.9167501",114.6760248,81.00803202,0.00566178322351133,13.6984937551716,"current symbol","AW112010","expressed sequence AW112010","lincRNA gene",107350,FALSE
"140","AW822252","28.18130818","22.67148293","35.82665232","29.67654189","2.434887943","1",1,1,0.00174525233255013,21.4090863584158,"current symbol","AW822252","expressed sequence AW822252","lincRNA gene",331578,FALSE
"141","Axl","8878.765977","9275.80898","9558.428444","10420.58815","173.1865532","329.9408879",360.7787589,250.057261,7.79408333935203e-05,34.2323540098592,"current symbol","Axl","AXL receptor tyrosine kinase","protein coding gene",26362,FALSE
"142","Azin2","20.28996064","18.57147265","38.31427034","30.34343821","4.587219858","5.271959584",9.203424471,4.226130324,0.0166678631533352,4.61678770283611,"current symbol","Azin2","antizyme inhibitor 2","protein coding gene",242669,FALSE
"143","B2m","45800.62746","39566.68497","29708.13443","26538.80538","11513.82341","11521.25444",11735.99871,12128.02389,0.0128278960682625,3.01955156668682,"current symbol","B2m","beta-2 microglobulin","protein coding gene",12010,FALSE
"144","B3galt5","24.67404261","39.07152407","18.41332616","18.3393044","1","1",1,1,0.0158806741619294,25.12454931,"current symbol","B3galt5","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5","protein coding gene",93961,FALSE
"145","B3gnt7","47.47126882","57.81442823","56.34950101","64.35515068","1","1",1,1,0.000534198616244571,56.497587185,"current symbol","B3gnt7","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7","protein coding gene",227327,FALSE
"146","B3gnt8","265.7985506","388.158114","400.8845972","410.4743423","9.60932766","9.543919167",13.30513671,5.516582453,0.00178930075363749,38.5863572461359,"current symbol","B3gnt8","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8","protein coding gene",232984,TRUE
"147","B3gnt8","265.7985506","388.158114","400.8845972","410.4743423","9.60932766","9.543919167",13.30513671,5.516582453,0.00178930075363749,38.5863572461359,"human synonym","B3gntl1","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1","protein coding gene",210004,TRUE
"148","B4galnt1","791.8883863","916.473725","905.8710558","920.6500293","272.9112653","210.3260196",251.2044464,233.2813833,3.76051129770539e-05,3.65278367651796,"current symbol","B4galnt1","beta-1,4-N-acetyl-galactosaminyl transferase 1","protein coding gene",14421,FALSE
"149","B4galt4","245.6317736","264.5720897","267.797033","254.4206027","20.37098724","2.830839822",1,17.77587768,3.69735928055115e-08,24.5945200040209,"current symbol","B4galt4","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4","protein coding gene",56375,FALSE
"150","B930036N10Rik","6.260898357","3.928578775","3.487618023","3.000688969","1.717443972","1.610279941",1,1,0.0254082935452267,3.13037694826962,"current symbol","B930036N10Rik","RIKEN cDNA B930036N10 gene","antisense lncRNA gene",100048917,FALSE
"151","Bach2os","132.5224589","98.81453108","122.2713786","154.3861543","41.17686241","27.24203744",57.25205352,31.97085111,0.00143844437757384,3.22246072071859,"current symbol","Bach2os","BTB and CNC homology 2, opposite strand","antisense lncRNA gene",414068,FALSE
"152","Basp1","84.29755732","71.87160635","40.17998386","33.0110235","1","1.610279941",1,1.645226065,0.0199479215124172,43.6418816319777,"current symbol","Basp1","brain abundant, membrane attached signal protein 1","protein coding gene",70350,FALSE
"153","Batf3","191.2691572","157.3861066","139.6847048","140.3813315","14.63143546","8.933639227",23.26643785,17.13065162,0.000850688310197036,9.82958141561245,"current symbol","Batf3","basic leucine zipper transcription factor, ATF-like 3","protein coding gene",381319,FALSE
"154","BC022687","29.93494096","17.98575689","24.01046671","25.67516395","6.022107802","4.051399703",3.343835563,8.097486712,0.001975302633066,4.53670001148389,"old symbol","Clba1","clathrin binding box of aftiphilin containing 1","protein coding gene",217887,FALSE
"155","BC147527","132.5224589","110.5288462","149.6351769","139.0475389","6.022107802","1",1,2.290452129,0.000453722812194329,51.5617872242938,"current symbol","BC147527","cDNA sequence BC147527","protein coding gene",625360,FALSE
"156","Bcar3","175.4864622","206.0005142","186.9494472","229.0785424","26.82798298","3.441119762",6.859588908,11.9688431,0.000105852879814202,16.2434828970715,"current symbol","Bcar3","breast cancer anti-estrogen resistance 3","protein coding gene",29815,FALSE
"157","Bcl2a1a","114.1093147","70.70017484","101.1266254","117.7068565","3.152331915","1",2.171917782,1.645226065,0.00263239628456548,50.6486227569256,"current symbol","Bcl2a1a","B cell leukemia/lymphoma 2 related protein A1a","protein coding gene",12044,FALSE
"158","Bcl2a1d","34.31902293","19.1571884","17.79142165","9.669652198","3.152331915","3.441119762",4.515753345,3.580904259,0.0482704035014471,5.50964486579302,"current symbol","Bcl2a1d","B cell leukemia/lymphoma 2 related protein A1d","protein coding gene",12047,TRUE
"159","Bcl2a1d","34.31902293","19.1571884","17.79142165","9.669652198","3.152331915","3.441119762",4.515753345,3.580904259,0.0482704035014471,5.50964486579302,"rat synonym","Bcl2a1a","B cell leukemia/lymphoma 2 related protein A1a","protein coding gene",12044,TRUE
"160","Bcl2a1d","34.31902293","19.1571884","17.79142165","9.669652198","3.152331915","3.441119762",4.515753345,3.580904259,0.0482704035014471,5.50964486579302,"rat synonym","Bcl2a1b","B cell leukemia/lymphoma 2 related protein A1b","protein coding gene",12045,TRUE
"161","Bcl2l1","626.1700881","600.7729331","634.0987868","651.2239149","158.1202298","185.914822",122.8794493,164.2421944,2.34602109059224e-07,3.98041522939053,"current symbol","Bcl2l1","BCL2-like 1","protein coding gene",12048,FALSE
"162","Bcl2l11","796.2724683","908.2737045","1067.566227","1154.063742","319.5451234","136.4821468",250.0325286,228.7648008,0.000799840388848769,4.19990674558624,"current symbol","Bcl2l11","BCL2-like 11 (apoptosis facilitator)","protein coding gene",12125,FALSE
"163","Bcl2l15","8.891347535","6.271441795","5.975236046","11.67034117","4.587219858","1",1,1,0.00997155948031762,4.32416183530081,"current symbol","Bcl2l15","BCLl2-like 15","protein coding gene",229672,FALSE
"164","Bcl3","126.3847442","97.05738382","91.79805784","92.36479624","19.65354326","29.07287726",32.6417801,34.55175536,0.00127833297877558,3.51626239549578,"current symbol","Bcl3","B cell leukemia/lymphoma 3","protein coding gene",12051,FALSE
"165","Bcl7a","63.25396389","40.82867134","42.04569738","58.35308377","18.21865532","8.933639227",20.3366434,9.387938841,0.00309585931799544,3.59515901588925,"current symbol","Bcl7a","B cell CLL/lymphoma 7A","protein coding gene",77045,FALSE
"166","BE692007","330.6829637","263.4006582","351.1322367","415.8095129","47.63385816","10.76447905",54.32225906,30.03517291,0.00126479831585135,9.53394303654299,"current symbol","BE692007","expressed sequence BE692007","unclassified non-coding RNA gene",100504727,FALSE
"167","Best1","69.39167864","68.94302758","74.38473168","69.02342494","11.76165958","5.882239524",16.82089005,6.807034582,1.06924214927408e-05,6.82651836861392,"current symbol","Best1","bestrophin 1","protein coding gene",24115,FALSE
"168","Bex3","74.65257699","101.1573941","121.0275696","119.7075455","18.21865532","18.08783833",18.57876672,38.42311175,0.00200918788643397,4.46417697282618,"current symbol","Bex3","brain expressed X-linked 3","protein coding gene",12070,FALSE
"169","Bicd2","733.141688","614.8301112","634.7206913","802.6093802","138.0317986","149.9083055",97.68321698,170.049229,0.000417200588146835,5.01248778673519,"current symbol","Bicd2","BICD cargo adaptor 2","protein coding gene",76895,FALSE
"170","Blnk","1069.839183","942.2452183","938.2100901","855.961086","110.0514837","156.6213848",92.40958696,93.26732725,9.9750601805789e-05,8.41440788276045,"current symbol","Blnk","B cell linker","protein coding gene",17060,FALSE
"171","Bmf","46.59445243","58.40014399","98.01710289","129.044094","29.69775887","8.323359286",1,11.32361704,0.0280674606478352,6.59564087520283,"current symbol","Bmf","BCL2 modifying factor","protein coding gene",171543,FALSE
"172","Brca1","67.63804585","33.21436652","63.81235508","67.6896323","16.78376738","6.492519465",39.0873279,6.161808518,0.0114392216525841,3.39077657146641,"current symbol","Brca1","breast cancer 1, early onset","protein coding gene",12189,FALSE
"173","Bst2","2700.717673","3005.721823","2751.061724","3008.702417","226.9948511","323.2278086",438.1253325,381.6833782,2.62764938664774e-06,8.36930006475128,"current symbol","Bst2","bone marrow stromal cell antigen 2","protein coding gene",69550,FALSE
"174","Btnl4","3.630449178","10.37145208","9.70666308","7.002066907","1","1",1,1,0.0223656296202293,7.67765781125,"current symbol","Btnl4","butyrophilin-like 4","protein coding gene",632126,TRUE
"175","Btnl4","3.630449178","10.37145208","9.70666308","7.002066907","1","1",1,1,0.0223656296202293,7.67765781125,"rat synonym","Btnl6","butyrophilin-like 6","protein coding gene",624681,TRUE
"176","Btnl6","4.507265571","8.614304815","16.54761264","15.6717191","1","1.610279941",1,1,0.0385061261014413,9.83473947487997,"current symbol","Btnl6","butyrophilin-like 6","protein coding gene",624681,FALSE
"177","C1qtnf12","107.9715999","133.3717606","75.62854069","92.36479624","16.78376738","29.6831572",8.61746558,26.80904259,0.00370922388960694,4.99840687689331,"current symbol","C1qtnf12","C1q and tumor necrosis factor related 12","protein coding gene",67389,FALSE
"178","C2","712.0980946","695.0731697","883.4824936","895.9748654","3.869775887","5.882239524",10.37534225,2.290452129,0.000679748531680446,142.147188023759,"human synonym","Hnrnpc","heterogeneous nuclear ribonucleoprotein C","protein coding gene",15381,TRUE
"179","C2","712.0980946","695.0731697","883.4824936","895.9748654","3.869775887","5.882239524",10.37534225,2.290452129,0.000679748531680446,142.147188023759,"synonym","Psma1","proteasome (prosome, macropain) subunit, alpha type 1","protein coding gene",26440,TRUE
"180","C2","712.0980946","695.0731697","883.4824936","895.9748654","3.869775887","5.882239524",10.37534225,2.290452129,0.000679748531680446,142.147188023759,"current symbol","C2","complement component 2 (within H-2S)","protein coding gene",12263,TRUE
"181","C230031I18Rik","11.52179671","4.51429453","17.79142165","13.67103014","6.022107802","1",1,2.290452129,0.0362511928246626,4.60589255701849,"current symbol","C230031I18Rik","RIKEN cDNA C230031I18 gene","unclassified gene",320991,FALSE
"182","C3","10468.4341","11382.04284","10797.88412","12515.9764","1081.470621","1214.846802",1001.231827,1087.560693,0.000168047813800339,10.2994766487204,"current symbol","C3","complement component 3","protein coding gene",12266,FALSE
